hpo_id,hpo_name,regime,regime_hits,regime_total,equil_hits,equil_total,regime_pct,equil_pct,odds_ratio,p_value,fdr
HP:0001959,Polydipsia,Topology-Amplified,0,333,44,10259,0,0.428891704844527,0,0.40427579791188,1
HP:0009888,Abnormality of secondary sexual hair,Topology-Amplified,0,333,14,10259,0,0.136465542450531,0,1,1
HP:0000048,Bifid scrotum,Topology-Amplified,0,333,28,10259,0,0.272931084901063,0,1,1
HP:0000008,Abnormal morphology of female internal genitalia,Topology-Amplified,3,333,50,10259,0.900900900900901,0.487376937323326,1.85611028761773,0.232216937595563,1
HP:0000144,Decreased fertility,Topology-Amplified,2,333,44,10259,0.600600600600601,0.428891704844527,1.40270055229634,0.656070551809098,1
HP:0012125,Prostate cancer,Topology-Amplified,0,333,27,10259,0,0.263183546154596,0,1,1
HP:0000153,Abnormality of the mouth,Topology-Amplified,2,333,15,10259,0.600600600600601,0.146213081196998,4.12540251174968,0.098308487205834,0.779810211181069
HP:0000151,Aplasia of the uterus,Topology-Amplified,3,333,17,10259,0.900900900900901,0.165708158689931,5.47482769709628,0.0236103633822945,0.4635693298231
HP:0002032,Esophageal atresia,Topology-Amplified,1,333,31,10259,0.3003003003003,0.302173701140462,0.993782160066745,1,1
HP:0100627,Displacement of the urethral meatus,Topology-Amplified,2,333,18,10259,0.600600600600601,0.175455697436397,3.43697812914481,0.129287627888315,0.864901998200226
HP:0000818,Abnormality of the endocrine system,Topology-Amplified,1,333,52,10259,0.3003003003003,0.506872014816259,0.591250896055308,1,1
HP:0012873,Absent vas deferens,Topology-Amplified,0,333,21,10259,0,0.204698313675797,0,1,1
HP:0001507,Growth abnormality,Topology-Amplified,0,333,46,10259,0,0.44838678233746,0,0.404562673396368,1
HP:0001620,Abnormally high-pitched voice,Topology-Amplified,0,333,36,10259,0,0.350911394872795,0,0.62943909751381,1
HP:0025116,Fetal distress,Topology-Amplified,0,333,60,10259,0,0.584852324787991,0,0.265671304865159,1
HP:0100817,Renovascular hypertension,Topology-Amplified,1,333,18,10259,0.3003003003003,0.175455697436397,1.71356920745137,0.455263792287761,1
HP:0007392,Excessive wrinkled skin,Topology-Amplified,1,333,26,10259,0.3003003003003,0.253436007408129,1.18545036460243,0.578339791567362,1
HP:0100545,Arterial stenosis,Topology-Amplified,1,333,22,10259,0.3003003003003,0.214445852422263,1.40148713654665,0.520724615357686,1
HP:0011703,Sinus tachycardia,Topology-Amplified,1,333,25,10259,0.3003003003003,0.243688468661663,1.23298308939548,0.564618219261287,1
HP:0001065,Striae distensae,Topology-Amplified,0,333,36,10259,0,0.350911394872795,0,0.62943909751381,1
HP:0004306,Abnormal endocardium morphology,Topology-Amplified,1,333,21,10259,0.3003003003003,0.204698313675797,1.46835406905372,0.505134237015799,1
HP:0001718,Mitral stenosis,Topology-Amplified,0,333,21,10259,0,0.204698313675797,0,1,1
HP:0000474,Thickened nuchal skin fold,Topology-Amplified,0,333,54,10259,0,0.526367092309192,0,0.418027793194153,1
HP:0000410,Mixed hearing impairment,Topology-Amplified,0,333,32,10259,0,0.311921239886929,0,0.625710296659512,1
HP:0000573,Retinal hemorrhage,Topology-Amplified,0,333,17,10259,0,0.165708158689931,0,1,1
HP:0001872,Abnormality of thrombocytes,Topology-Amplified,1,333,25,10259,0.3003003003003,0.243688468661663,1.23298308939548,0.564618219261287,1
HP:0001176,Large hands,Topology-Amplified,5,333,20,10259,1.5015015015015,0.19495077492933,7.80132360645685,0.000942585644752832,0.102840668555935
HP:0003712,Skeletal muscle hypertrophy,Topology-Amplified,0,333,30,10259,0,0.292426162393996,0,1,1
