pathway,reactome_id,n_genes,density,mean_loeuf,loeuf_variance,insularity,super_pathway,mean_paralog,mean_cds_length,clustering_score,mean_pubmed,regime,residual,mean_tau,mean_pli,complex_fraction
"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",R-HSA-9673767,12,0.560606060606061,0.401,0.12981,0.0134839650145773,Other,18.75,2099.25,0,171.75,Equilibrium,,0.292026071143028,0.710472919166667,0.75
Signaling by activated point mutants of FGFR1,R-HSA-1839122,11,0.181818181818182,0.860909090909091,0.285471290909091,0.0218579234972678,Other,23.9090909090909,858.272727272727,0.0181818181818182,22.8181818181818,Equilibrium,,0.774985710450413,0.457090150018919,0.0909090909090909
Signaling by activated point mutants of FGFR3,R-HSA-1839130,12,0.0757575757575758,0.814,0.202749636363636,0.0166389351081531,Other,23.6666666666667,817.25,0,13.9166666666667,Equilibrium,,0.777356157025004,0.430334202684009,0.0833333333333333
Sodium/Calcium exchangers,R-HSA-425561,11,0.0181818181818182,0.698090909090909,0.179432090909091,0.00234741784037559,Transport & Vesicles,7.36363636363636,1984.90909090909,0,29.3636363636364,Equilibrium,,0.574850931269332,0.347523578535039,0.0909090909090909
Specification of primordial germ cells,R-HSA-9827857,12,0,0.63975,0.175899840909091,0,Other,13.5,1726,0,20.6666666666667,Equilibrium,,0.603136458014319,0.619285623333333,0.166666666666667
Sphingolipid catabolism,R-HSA-9845614,12,0.0277777777777778,0.904222222222222,0.131592944444444,0.0026525198938992,Metabolism,8.08333333333333,1125,0.0277777777777778,25.5555555555556,Equilibrium,,0.489164886134669,0.102626172133369,0
Strand-asynchronous mitochondrial DNA replication,R-HSA-9913635,10,0.194444444444444,0.892777777777778,0.100564944444444,0.00961538461538462,Cell Cycle & DNA,0.5,2038.2,0,58.8888888888889,Equilibrium,,0.302931753363286,0.00185106693740156,0.2
Suppression of apoptosis,R-HSA-9635465,12,0.142857142857143,0.470285714285714,0.189854904761905,0.00235201881615053,Other,18.8571428571429,3417.42857142857,0,164.285714285714,Equilibrium,,0.273517889194504,0.575763365642857,0.416666666666667
Suppression of phagosomal maturation,R-HSA-9637687,23,0.217948717948718,0.577615384615385,0.143428256410256,0.00505877101621783,Other,16.5384615384615,1513.38461538462,0,203,Equilibrium,,0.245771761355361,0.480401256153847,0.304347826086957
"Synthesis And Processing Of GAG, GAGPOL Polyproteins",R-HSA-174495,15,0.395604395604396,0.686928571428572,0.111259456043956,0.0186673580502982,Other,3.92857142857143,1021.07142857143,0,134.785714285714,Equilibrium,,0.227863502387032,0.343562741714286,0.466666666666667
"Synthesis of IP2, IP, and Ins in the cytosol",R-HSA-1855183,14,0.032967032967033,0.759928571428571,0.214690840659341,0.00832177531206657,Metabolism,6.57142857142857,2124.42857142857,0,20.5714285714286,Equilibrium,,0.443352170579443,0.283058253842859,0.0714285714285714
Synthesis of PE,R-HSA-1483213,13,0.0606060606060606,0.6635,0.0571699090909091,0.0186046511627907,Metabolism,2.46153846153846,1578.69230769231,0,14.5833333333333,Equilibrium,,0.43197065352922,0.240288417259239,0
Synthesis of PIPs at the late endosome membrane,R-HSA-1660517,11,0.163636363636364,0.553818181818182,0.102157963636364,0.0166975881261596,Metabolism,9.90909090909091,3109.90909090909,0,42.6363636363636,Equilibrium,,0.281469575856352,0.201878864635835,0.272727272727273
Synthesis of Prostaglandins (PG) and Thromboxanes (TX),R-HSA-2162123,15,0.032967032967033,1.08257142857143,0.226263648351648,0.00656455142231947,Metabolism,5,1065.6,0,28.3571428571429,Equilibrium,,0.485676804223576,0.192835185958429,0.2
Synthesis of bile acids and bile salts via 24-hydroxycholesterol,R-HSA-193775,13,0.102564102564103,1.24946153846154,0.171113602564103,0.015984015984016,Metabolism,9.30769230769231,1313.53846153846,0.0769230769230769,12.3076923076923,Equilibrium,,0.65442972467443,0.077915674086436,0
Synthesis of bile acids and bile salts via 27-hydroxycholesterol,R-HSA-193807,14,0.166666666666667,1.04,0.332352461538462,0.026369168356998,Metabolism,9.35714285714286,1689,0.0659340659340659,49.7692307692308,Equilibrium,,0.593681932302865,0.214252717297069,0.214285714285714
Synthesis of pyrophosphates in the cytosol,R-HSA-1855167,10,0.0666666666666667,0.734,0.149675777777778,0.0129589632829374,Metabolism,3,1561.5,0.0444444444444444,12.7,Equilibrium,,0.438715670461369,0.422963720854,0
"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",R-HSA-400511,13,0.115384615384615,0.751461538461538,0.174409102564103,0.00858778625954199,Other,8.30769230769231,1044,0,25,Equilibrium,,0.620702867054447,0.394683566924977,0.230769230769231
TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,R-HSA-8866910,13,0.181818181818182,0.421333333333333,0.0722580606060606,0.00415944540727903,Other,15.3846153846154,1864.61538461538,0,134.583333333333,Equilibrium,,0.630456332072695,0.692779440416667,0.461538461538462
TGFBR3 PTM regulation,R-HSA-9839383,11,0.309090909090909,0.574636363636364,0.179597654545455,0.0332681017612524,Signal Transduction,5.27272727272727,1309.63636363636,0,28.2727272727273,Equilibrium,,0.343570874162017,0.622598641820762,0.727272727272727
"TICAM1,TRAF6-dependent induction of TAK1 complex",R-HSA-9014325,11,0.490909090909091,0.5919,0.190136766666667,0.0122504537205082,Immune System,8.27272727272727,1595.72727272727,0,249,Equilibrium,,0.239680891330371,0.529066448535,0.818181818181818
TICAM1-dependent activation of IRF3/IRF7,R-HSA-9013973,13,0.435897435897436,0.774166666666667,0.214147787878788,0.0144588560493302,Immune System,6.92307692307692,1568.53846153846,0,186.230769230769,Equilibrium,,0.29617874108116,0.2998091019575,0.769230769230769
TP53 Regulates Transcription of Caspase Activators and Caspases,R-HSA-6803207,12,0.196969696969697,0.679727272727273,0.115484018181818,0.00808960796515246,Other,9.41666666666667,2458.75,0,196.166666666667,Equilibrium,,0.493676009469219,0.309716732474046,0.583333333333333
TP53 Regulates Transcription of Death Receptors and Ligands,R-HSA-6803211,12,0.166666666666667,0.78025,0.323619840909091,0.00584484590860786,Other,9.91666666666667,1601.75,0.0909090909090909,179.833333333333,Equilibrium,,0.500974277994792,0.437460194983334,0.333333333333333
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,R-HSA-6804116,14,0.318681318681319,0.491214285714286,0.0950046428571429,0.0136824722811984,Other,10.5714285714286,1369.28571428571,0,236.928571428571,Equilibrium,,0.565386943705257,0.620123569285714,0.5
TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain,R-HSA-6803205,14,0.0989010989010989,0.644357142857143,0.178542862637363,0.00443349753694581,Other,5.14285714285714,1639.71428571429,0,163.571428571429,Equilibrium,,0.496374989066131,0.402939893159611,0.285714285714286
TRAF3-dependent IRF activation pathway,R-HSA-918233,18,0.307692307692308,0.822538461538462,0.316189435897436,0.00960713673014239,Immune System,14.8,2457.4,0,192.714285714286,Equilibrium,,0.377460268361937,0.252525071742901,0.5
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,R-HSA-975110,13,0.371794871794872,0.749461538461539,0.232344269230769,0.012854609929078,Immune System,12,1411.15384615385,0,208.538461538462,Equilibrium,,0.335937207418405,0.434370627369239,0.461538461538462
Tandem pore domain potassium channels,R-HSA-1296346,12,0,0.965833333333333,0.189317424242424,0,Other,14,1139.5,0.0151515151515152,3.77777777777778,Equilibrium,,0.80610589873466,0.164220144008333,0
Telomere C-strand synthesis initiation,R-HSA-174430,13,0.363636363636364,0.722166666666667,0.200252151515152,0.0223880597014925,Cell Cycle & DNA,0.538461538461538,1794,0,46.5833333333333,Equilibrium,,0.341717613409492,0.314144172710594,0.769230769230769
Termination of O-glycan biosynthesis,R-HSA-977068,26,0,1.00144,0.22842359,0,Other,9.2,7528.08,0.0333333333333333,8.41666666666667,Equilibrium,,0.759018748786746,0.116876046763981,0
"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation",R-HSA-1474151,10,0.177777777777778,0.7654,0.308341822222222,0.00543109300746775,Metabolism,4,1327.2,0,160.6,Equilibrium,,0.383176811286836,0.445660813376,0.3
The CRY:PER:kinase complex represses transactivation by the BMAL:CLOCK (ARNTL:CLOCK) complex,R-HSA-9931521,14,0.397435897435897,0.364692307692308,0.0671730641025641,0.0290534208059981,Other,7.57142857142857,3367.5,0,89.6153846153846,Equilibrium,,0.297309947403316,0.609917781666308,0.285714285714286
The activation of arylsulfatases,R-HSA-1663150,13,0.0909090909090909,1.13966666666667,0.0870635151515151,0.0272108843537415,Other,13.6923076923077,1601.53846153846,0.0454545454545455,8.25,Equilibrium,,0.493276163589187,0.06754072726895,0
Thyroxine biosynthesis,R-HSA-209968,14,0,1.02821428571429,0.188382027472527,0,Metabolism,4.28571428571429,1723.92857142857,0.0659340659340659,22.75,Equilibrium,,0.790969568791977,0.156843833369153,0.0714285714285714
Tolerance by Mtb to nitric oxide produced by macrophages,R-HSA-1222538,13,0,,,0,Other,,,,,Equilibrium,,,,0
Tolerance of reactive oxygen produced by macrophages,R-HSA-1222387,11,0,,,0,Other,,,,,Equilibrium,,,,0
Trafficking and processing of endosomal TLR,R-HSA-1679131,13,0.192307692307692,0.698307692307692,0.104351064102564,0.0136054421768707,Immune System,12.0769230769231,1830.23076923077,0.0256410256410256,43.4615384615385,Equilibrium,,0.519384977432988,0.245459401604525,0.0769230769230769
Transcriptional regulation of testis differentiation,R-HSA-9690406,13,0.0384615384615385,0.544416666666667,0.196333356060606,0.00714285714285714,Other,11.9230769230769,1325.53846153846,0,16.6153846153846,Equilibrium,,0.776183250721775,0.61645351666695,0.0769230769230769
Translation of Replicase and Assembly of the Replication Transcription Complex_9679504,R-HSA-9679504,18,0.282051282051282,0.759923076923077,0.237512576923077,0.0154929577464789,Other,3.69230769230769,1284.92307692308,0,66,Equilibrium,,0.231704717794461,0.376040694071867,0.5
Translation of Replicase and Assembly of the Replication Transcription Complex_9694676,R-HSA-9694676,17,0.241758241758242,0.788214285714286,0.230447873626374,0.0152671755725191,Other,3.42857142857143,1228.92857142857,0,62.7142857142857,Equilibrium,,0.224336861932719,0.352142287352448,0.529411764705882
Translation of respiratory syncytial virus mRNAs,R-HSA-9828721,12,0,,,0,Other,,,,,Equilibrium,,,,0
Translocation of ZAP-70 to Immunological synapse,R-HSA-202430,26,0.147186147186147,1.054,0.209294125,0.0412621359223301,Immune System,19.3076923076923,812.041666666667,0.286764705882353,18.2727272727273,Equilibrium,,0.691070825025783,0.146490903007208,0.230769230769231
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,R-HSA-83936,12,0.0606060606060606,1.01416666666667,0.163570333333333,0.00514800514800515,Transport & Vesicles,16.25,1289,0,60.75,Equilibrium,,0.473898286945222,0.203835164104169,0.0833333333333333
Triglyceride biosynthesis,R-HSA-75109,14,0.0512820512820513,1.05684615384615,0.208189807692308,0.0214477211796247,Metabolism,4.07142857142857,1794.21428571429,0.0128205128205128,9.30769230769231,Equilibrium,,0.639786642270192,0.0769197893774293,0
Truncations of AMER1 destabilize the destruction complex,R-HSA-5467348,14,0.483516483516484,0.351071428571429,0.053993456043956,0.0242491044364839,Other,6.21428571428571,2196.21428571429,0,122.785714285714,Equilibrium,,0.249289472401494,0.807319285714286,0.571428571428571
Tryptophan catabolism,R-HSA-71240,14,0.0151515151515152,1.0245,0.105401181818182,0.002460024600246,Metabolism,4.35714285714286,1315.28571428571,0.0151515151515152,31.4166666666667,Equilibrium,,0.587352744109624,0.03179260006564,0.0714285714285714
Type I hemidesmosome assembly,R-HSA-446107,11,0.181818181818182,0.631727272727273,0.0590058181818182,0.0123762376237624,Other,34.8181818181818,6535.63636363636,0,69.8181818181818,Equilibrium,,0.548261538210245,0.149266740104657,0.363636363636364
Ubiquinol biosynthesis,R-HSA-2142789,13,0.272727272727273,1.14290909090909,0.107078690909091,0.0449775112443778,Metabolism,1.61538461538462,1184.07692307692,0,12.4545454545455,Equilibrium,,0.327009498578714,0.0430171893847368,0
Unwinding of DNA,R-HSA-176974,12,0.712121212121212,0.938916666666667,0.210226992424242,0.0288078455409133,Cell Cycle & DNA,4.66666666666667,1819.5,0,128.916666666667,Equilibrium,,0.59039943064562,0.0816078536745435,0.916666666666667
Uptake and function of anthrax toxins,R-HSA-5210891,14,0.109090909090909,0.350636363636364,0.0182042545454545,0.00532150776053215,Other,12.2727272727273,1425.81818181818,0,86.0909090909091,Equilibrium,,0.319989917702688,0.774074545454545,0.357142857142857
Uptake of dietary cobalamins into enterocytes,R-HSA-9758881,10,0.0555555555555556,1.33855555555556,0.262483527777778,0.0186046511627907,Metabolism,5.2,2138.4,0.0277777777777778,12.8888888888889,Equilibrium,,0.715374645409879,7.05281596152248e-05,0
Urea cycle,R-HSA-70635,12,0.0606060606060606,0.957666666666667,0.118826424242424,0.00249843847595253,Metabolism,9.66666666666667,1394.75,0,162.25,Equilibrium,,0.590986254326754,0.117337606569359,0.0833333333333333
Virus Assembly and Release,R-HSA-168268,10,1,0.3695,0.0002205,0.0011968880909635,Other,3,1564.5,0,239.5,Equilibrium,,0.218458008529928,0.87884,0.2
Vitamin D (calciferol) metabolism,R-HSA-196791,12,0.0909090909090909,0.772666666666667,0.193965515151515,0.00655379574003277,Metabolism,11.25,3092.75,0,74.3333333333333,Equilibrium,,0.568930383750934,0.319555736087217,0.166666666666667
WNT5:FZD7-mediated leishmania damping,R-HSA-9673324,12,0.151515151515152,0.810166666666667,0.224879424242424,0.00700280112044818,Other,7.91666666666667,1445.75,0,97.5833333333333,Equilibrium,,0.422014034038576,0.273438855379494,0.333333333333333
"WNT5A-dependent internalization of FZD2, FZD5 and ROR2",R-HSA-5140745,13,0.384615384615385,0.310615384615385,0.0296469230769231,0.0182871075891497,Signal Transduction,14.0769230769231,2098.61538461539,0,107.923076923077,Equilibrium,,0.371950654621526,0.823030308461538,0.0769230769230769
YAP1- and WWTR1 (TAZ)-stimulated gene expression,R-HSA-2032785,15,0.175824175824176,0.441642857142857,0.191130247252747,0.0105367138623642,Other,6.2,1644.2,0,62.8571428571429,Equilibrium,,0.54276147756261,0.736345648042857,0.666666666666667
Z-decay: degradation of maternal mRNAs by zygotically expressed factors,R-HSA-9820865,12,0.466666666666667,0.2354,0.0225727111111111,0.0135702746365105,Other,13.0833333333333,2285.25,0,159.1,Equilibrium,,0.216888917271246,0.92704,0.5
Zinc influx into cells by the SLC39 gene family,R-HSA-442380,10,0.0888888888888889,0.7785,0.104526277777778,0.00446677833612507,Transport & Vesicles,4.3,1545,0,20.1,Equilibrium,,0.494809214375051,0.213997454375379,0
Zygotic genome activation (ZGA),R-HSA-9819196,18,0.10989010989011,1.01225,0.462488931818182,0.00346440325653906,Other,11.8333333333333,2271.17647058824,0.0256410256410256,241.642857142857,Equilibrium,,0.741600718537267,0.367176526353933,0.277777777777778
alpha-linolenic (omega3) and linoleic (omega6) acid metabolism,R-HSA-2046104,13,0.0641025641025641,0.662769230769231,0.140761692307692,0.00766283524904215,Metabolism,6.84615384615385,1446.92307692308,0.0128205128205128,35.1538461538462,Equilibrium,,0.369167787305832,0.312754172721488,0
alpha-linolenic acid (ALA) metabolism,R-HSA-2046106,13,0.0641025641025641,0.662769230769231,0.140761692307692,0.00766283524904215,Metabolism,6.84615384615385,1446.92307692308,0.0128205128205128,35.1538461538462,Equilibrium,,0.369167787305832,0.312754172721488,0
cGMP effects,R-HSA-418457,16,0.0285714285714286,0.6208,0.293029028571429,0.0122199592668024,Other,10.6875,2399.8125,0.00952380952380953,12.5333333333333,Equilibrium,,0.58824805017269,0.47480046719326,0.125
eNOS activation,R-HSA-203615,13,0.115384615384615,0.706076923076923,0.128102576923077,0.00440960313571779,Metabolism,5.30769230769231,1234.15384615385,0,147.769230769231,Equilibrium,,0.308719630387315,0.330117426189231,0.307692307692308
mRNA Editing,R-HSA-75072,10,0.0666666666666667,1.031,0.159504666666667,0.00515907136715391,Other,11.8,1348.2,0.133333333333333,28.3,Equilibrium,,0.769363577483702,0.0876660158383181,0.1
mRNA decay by 3' to 5' exoribonuclease,R-HSA-429958,16,0.705128205128205,1.18923076923077,0.0655180256410256,0.0556962025316456,Other,2.75,1498.125,0,67.6923076923077,Equilibrium,,0.302140246840898,0.0459240636720137,0.625
mRNA decay by 5' to 3' exoribonuclease,R-HSA-430039,15,0.561904761904762,0.793933333333333,0.287367352380952,0.0470306895177362,Other,3.13333333333333,1446,0,63.7333333333333,Equilibrium,,0.275471389316668,0.389561733204019,0.866666666666667
mitochondrial fatty acid beta-oxidation of saturated fatty acids,R-HSA-77286,11,0.0444444444444444,0.9833,0.0250193444444444,0.00236266981689309,Metabolism,11.0909090909091,1461.54545454545,0.0222222222222222,67,Equilibrium,,0.381141348502013,9.72518018999449e-05,0
p38MAPK events,R-HSA-171007,13,0.320512820512821,0.712692307692308,0.148221897435897,0.0123670541676973,Signal Transduction,24.5384615384615,1080.92307692308,0.0256410256410256,90.6923076923077,Equilibrium,,0.31260608095884,0.371017328548369,0.230769230769231
p75NTR recruits signalling complexes,R-HSA-209543,13,0.435897435897436,0.576,0.117955166666667,0.0118425635667015,Signal Transduction,8.30769230769231,1323.69230769231,0,258.461538461539,Equilibrium,,0.286237890899396,0.473672257692308,0.846153846153846
